Iso3,IndicatorId,IndicatorScore,IndicatorName,nodelevel,ValidityYear,Unit,Note,year
KIR,SH_ACS_MCV2,91,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
KNA,SH_ACS_MCV2,98,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
KOR,SH_ACS_MCV2,96,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
KWT,SH_ACS_MCV2,94,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
LAO,SH_ACS_MCV2,57,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
LBN,SH_ACS_MCV2,63,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
LBR,SH_ACS_MCV2,13,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
LBY,SH_ACS_MCV2,72,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
LCA,SH_ACS_MCV2,75,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
LKA,SH_ACS_MCV2,99,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
LSO,SH_ACS_MCV2,82,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
LTU,SH_ACS_MCV2,93,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
LUX,SH_ACS_MCV2,90,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
LVA,SH_ACS_MCV2,96,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
MAR,SH_ACS_MCV2,99,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
MDA,SH_ACS_MCV2,95,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
MDG,SH_ACS_MCV2,0,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
MDV,SH_ACS_MCV2,99,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
MEX,SH_ACS_MCV2,73,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
MHL,SH_ACS_MCV2,64,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
MKD,SH_ACS_MCV2,94,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
MLI,SH_ACS_MCV2,4,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
MLT,SH_ACS_MCV2,95,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
MMR,SH_ACS_MCV2,80,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
MNE,SH_ACS_MCV2,86,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
MNG,SH_ACS_MCV2,98,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
MOZ,SH_ACS_MCV2,85,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
MRT,SH_ACS_MCV2,0,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
MUS,SH_ACS_MCV2,99,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
MWI,SH_ACS_MCV2,75,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
MYS,SH_ACS_MCV2,87,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
NAM,SH_ACS_MCV2,56,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
NER,SH_ACS_MCV2,58,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
NGA,SH_ACS_MCV2,9,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
NIC,SH_ACS_MCV2,99,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
NLD,SH_ACS_MCV2,90,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
NOR,SH_ACS_MCV2,95,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
NPL,SH_ACS_MCV2,76,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
NRU,SH_ACS_MCV2,95,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
NZL,SH_ACS_MCV2,90,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
OMN,SH_ACS_MCV2,99,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
PAK,SH_ACS_MCV2,71,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
PAN,SH_ACS_MCV2,97,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
PER,SH_ACS_MCV2,66,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
PHL,SH_ACS_MCV2,40,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
PLW,SH_ACS_MCV2,88,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
PNG,SH_ACS_MCV2,20,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
POL,SH_ACS_MCV2,92,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
PRK,SH_ACS_MCV2,98,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
PRT,SH_ACS_MCV2,96,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
PRY,SH_ACS_MCV2,83,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
PSE,SH_ACS_MCV2,99,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
QAT,SH_ACS_MCV2,95,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
ROU,SH_ACS_MCV2,76,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
RUS,SH_ACS_MCV2,97,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
RWA,SH_ACS_MCV2,92,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
SAU,SH_ACS_MCV2,96,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
SDN,SH_ACS_MCV2,74,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
SEN,SH_ACS_MCV2,78,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
SGP,SH_ACS_MCV2,84,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
SLB,SH_ACS_MCV2,54,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
SLE,SH_ACS_MCV2,72,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
SLV,SH_ACS_MCV2,87,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
SOM,SH_ACS_MCV2,0,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
SRB,SH_ACS_MCV2,91,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
SSD,SH_ACS_MCV2,0,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
STP,SH_ACS_MCV2,81,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
SUR,SH_ACS_MCV2,58,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
SVK,SH_ACS_MCV2,98,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
SVN,SH_ACS_MCV2,94,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
SWE,SH_ACS_MCV2,95,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
SWZ,SH_ACS_MCV2,75,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
SYC,SH_ACS_MCV2,99,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
SYR,SH_ACS_MCV2,54,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
TCD,SH_ACS_MCV2,0,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
TGO,SH_ACS_MCV2,67,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
THA,SH_ACS_MCV2,87,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
TJK,SH_ACS_MCV2,97,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
TKM,SH_ACS_MCV2,99,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
TLS,SH_ACS_MCV2,80,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
TON,SH_ACS_MCV2,99,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
TTO,SH_ACS_MCV2,92,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
TUN,SH_ACS_MCV2,93,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
TUR,SH_ACS_MCV2,88,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
TUV,SH_ACS_MCV2,92,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
TZA,SH_ACS_MCV2,72,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
UGA,SH_ACS_MCV2,0,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
UKR,SH_ACS_MCV2,92,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
URY,SH_ACS_MCV2,99,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
USA,SH_ACS_MCV2,95,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
UZB,SH_ACS_MCV2,99,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
VCT,SH_ACS_MCV2,99,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
VEN,SH_ACS_MCV2,13,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
VNM,SH_ACS_MCV2,92,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
VUT,SH_ACS_MCV2,0,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
WSM,SH_ACS_MCV2,44,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
YEM,SH_ACS_MCV2,46,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
ZAF,SH_ACS_MCV2,54,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
ZMB,SH_ACS_MCV2,66,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
ZWE,SH_ACS_MCV2,75,Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2),0,2019,[%],"",2022
AFG,SH_ACS_PCV3,65,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
AGO,SH_ACS_PCV3,53,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
ALB,SH_ACS_PCV3,96,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
ARE,SH_ACS_PCV3,99,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
ARG,SH_ACS_PCV3,88,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
ARM,SH_ACS_PCV3,92,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
ATG,SH_ACS_PCV3,0,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
AUS,SH_ACS_PCV3,96,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
AUT,SH_ACS_PCV3,0,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
AZE,SH_ACS_PCV3,95,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
BDI,SH_ACS_PCV3,93,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
BEL,SH_ACS_PCV3,94,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
BEN,SH_ACS_PCV3,73,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
BFA,SH_ACS_PCV3,91,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
BGD,SH_ACS_PCV3,97,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
BGR,SH_ACS_PCV3,88,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
BHR,SH_ACS_PCV3,97,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
BHS,SH_ACS_PCV3,86,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
BIH,SH_ACS_PCV3,0,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
BLR,SH_ACS_PCV3,0,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
BLZ,SH_ACS_PCV3,0,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
BOL,SH_ACS_PCV3,75,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
BRA,SH_ACS_PCV3,84,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
BRB,SH_ACS_PCV3,93,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
BRN,SH_ACS_PCV3,0,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
BTN,SH_ACS_PCV3,26,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
BWA,SH_ACS_PCV3,92,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
CAF,SH_ACS_PCV3,47,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
CAN,SH_ACS_PCV3,81,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
CHE,SH_ACS_PCV3,84,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
CHL,SH_ACS_PCV3,95,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
CHN,SH_ACS_PCV3,0,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
CIV,SH_ACS_PCV3,84,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
CMR,SH_ACS_PCV3,67,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
COD,SH_ACS_PCV3,58,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
COG,SH_ACS_PCV3,68,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
COL,SH_ACS_PCV3,94,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
COM,SH_ACS_PCV3,0,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
CPV,SH_ACS_PCV3,0,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
CRI,SH_ACS_PCV3,95,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
CUB,SH_ACS_PCV3,0,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
CYP,SH_ACS_PCV3,81,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
CZE,SH_ACS_PCV3,0,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
DEU,SH_ACS_PCV3,84,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
DJI,SH_ACS_PCV3,85,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
DMA,SH_ACS_PCV3,0,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
DNK,SH_ACS_PCV3,97,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
DOM,SH_ACS_PCV3,70,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
DZA,SH_ACS_PCV3,91,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
ECU,SH_ACS_PCV3,83,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
EGY,SH_ACS_PCV3,0,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
ERI,SH_ACS_PCV3,95,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
ESP,SH_ACS_PCV3,95,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
EST,SH_ACS_PCV3,0,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
ETH,SH_ACS_PCV3,63,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
FIN,SH_ACS_PCV3,89,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
FJI,SH_ACS_PCV3,99,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
FRA,SH_ACS_PCV3,92,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
FSM,SH_ACS_PCV3,73,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
GAB,SH_ACS_PCV3,0,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
GBR,SH_ACS_PCV3,91,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
GEO,SH_ACS_PCV3,84,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
GHA,SH_ACS_PCV3,97,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
GIN,SH_ACS_PCV3,0,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
GMB,SH_ACS_PCV3,87,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
GNB,SH_ACS_PCV3,84,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
GNQ,SH_ACS_PCV3,0,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
GRC,SH_ACS_PCV3,96,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
GRD,SH_ACS_PCV3,0,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
GTM,SH_ACS_PCV3,88,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
GUY,SH_ACS_PCV3,98,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
HND,SH_ACS_PCV3,87,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
HRV,SH_ACS_PCV3,0,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
HTI,SH_ACS_PCV3,42,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
HUN,SH_ACS_PCV3,99,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
IDN,SH_ACS_PCV3,3,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
IND,SH_ACS_PCV3,15,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
IRL,SH_ACS_PCV3,86,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
IRN,SH_ACS_PCV3,0,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
IRQ,SH_ACS_PCV3,37,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
ISL,SH_ACS_PCV3,90,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
ISR,SH_ACS_PCV3,95,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
ITA,SH_ACS_PCV3,92,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
JAM,SH_ACS_PCV3,0,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
JOR,SH_ACS_PCV3,0,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
JPN,SH_ACS_PCV3,97,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
KAZ,SH_ACS_PCV3,89,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
KEN,SH_ACS_PCV3,92,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
KGZ,SH_ACS_PCV3,96,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
KHM,SH_ACS_PCV3,89,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
KIR,SH_ACS_PCV3,97,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
KNA,SH_ACS_PCV3,0,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
KOR,SH_ACS_PCV3,98,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
KWT,SH_ACS_PCV3,91,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
LAO,SH_ACS_PCV3,56,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
LBN,SH_ACS_PCV3,82,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
LBR,SH_ACS_PCV3,74,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
LBY,SH_ACS_PCV3,73,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
LCA,SH_ACS_PCV3,0,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
LKA,SH_ACS_PCV3,0,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
LSO,SH_ACS_PCV3,87,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
LTU,SH_ACS_PCV3,79,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
LUX,SH_ACS_PCV3,96,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
LVA,SH_ACS_PCV3,84,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
MAR,SH_ACS_PCV3,98,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
MDA,SH_ACS_PCV3,80,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
MDG,SH_ACS_PCV3,79,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
MDV,SH_ACS_PCV3,0,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
MEX,SH_ACS_PCV3,86,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
MHL,SH_ACS_PCV3,63,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
MKD,SH_ACS_PCV3,0,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
MLI,SH_ACS_PCV3,74,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
MLT,SH_ACS_PCV3,0,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
MMR,SH_ACS_PCV3,90,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
MNE,SH_ACS_PCV3,0,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
MNG,SH_ACS_PCV3,49,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
MOZ,SH_ACS_PCV3,80,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
MRT,SH_ACS_PCV3,77,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
MUS,SH_ACS_PCV3,97,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
MWI,SH_ACS_PCV3,95,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
MYS,SH_ACS_PCV3,0,Proportion of the target population with access to pneumococcal conjugate 3rd dose (PCV3),0,2019,[%],"",2022
